Q1_intent,Q2_engine_start,Q2b_running_issue,Q3_sound,Q3b_electrical,Q4_noise_detail,Q7_overheat_detail,Q8_smoke_color,Q_brake_detail,Q_gear_detail,Q6_smells,Q5_lights,Q9_recent,recent_rain,parked_overnight,last_fueled,vehicle_make,fuel_type,service_type,source
ENGINE_PROBLEM,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",MONSOON,OUTDOOR,TODAY_USUAL,Nissan,PETROL,CLUTCH_WORN,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Hyundai,PETROL,RADIATOR_FAN_ISSUE,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,BURNING_OIL,"[""CHECK_ENGINE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,INDOOR,WITHIN_WEEK,Toyota,PETROL,TRANSMISSION_ISSUE,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,GRINDING,NO_SMELL,"[""CHECK_ENGINE"", ""SERVICE"", ""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",YESTERDAY,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,TRANSMISSION_ISSUE,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Nissan,PETROL,ENGINE_OVERHEAT_SEVERE,real
WONT_START,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""LOSS_OF_POWER""]",WITHIN_3_DAYS,INDOOR,TODAY_USUAL,Honda,HYBRID,FUEL_PUMP,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,PETROL,RADIATOR_FAN_ISSUE,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE""]","[""UNUSUAL_NOISE""]",YESTERDAY,OUTDOOR,TODAY_NEW_STATION,Toyota,DIESEL,STARTER_MOTOR,real
ENGINE_PROBLEM,STARTS_NORMAL,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""HARD_START"", ""LIGHTS_FLICKER""]",NONE,OUTDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,ALTERNATOR_ISSUE,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,BATTERY_JUMP,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""NONE""]","[""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Suzuki,PETROL,COOLANT_LOW,real
WONT_START,STARTS_BUT_ISSUE,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE"", ""ABS"", ""NONE""]","[""LIGHTS_FLICKER""]",MONSOON,OUTDOOR,TODAY_USUAL,Hyundai,PETROL,ELECTRICAL_FAULT_RAIN,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,WITH_AC,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""TEMPERATURE"", ""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_NEW_STATION,Hyundai,PETROL,RADIATOR_FAN_ISSUE,real
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""NO_SIGNS""]",MONSOON,INDOOR,OVER_WEEK,Mitsubishi,PETROL,BATTERY_TERMINAL_CLEAN,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,BATTERY_JUMP,real
WONT_START,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",YESTERDAY,INDOOR,TODAY_USUAL,Toyota,PETROL,IGNITION_SYSTEM,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Mazda,PETROL,BATTERY_JUMP,real
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SQUEALING,NOT_ASKED,NO_SMELL,"[""BRAKE"", ""NONE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,BRAKE_PAD_WORN,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,NO_SMELL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,INDOOR,TODAY_USUAL,Nissan,PETROL,TRANSMISSION_ISSUE,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,BATTERY_JUMP,real
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SQUEALING,NOT_ASKED,NO_SMELL,"[""BRAKE"", ""NONE""]","[""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,BRAKE_PAD_WORN,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""HARD_START"", ""LIGHTS_FLICKER""]",NONE,OUTDOOR,OVER_WEEK,Toyota,PETROL,BATTERY_TERMINAL_CLEAN,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE""]",NONE,INDOOR,TODAY_NEW_STATION,Nissan,PETROL,COOLANT_LOW,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",YESTERDAY,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,RADIATOR_FAN_ISSUE,real
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,GRINDING,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""NO_SIGNS""]",YESTERDAY,INDOOR,TODAY_NEW_STATION,Suzuki,PETROL,BRAKE_PAD_WORN,real
ENGINE_PROBLEM,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""LOSS_OF_POWER"", ""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,OVER_WEEK,Toyota,HYBRID,FUEL_PUMP,real
WONT_START,STARTS_BUT_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""HARD_START"", ""LIGHTS_FLICKER"", ""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Nissan,PETROL,BATTERY_TERMINAL_CLEAN,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SLIPPING,NO_SMELL,"[""NONE""]","[""LOSS_OF_POWER""]",WITHIN_3_DAYS,OUTDOOR,OVER_WEEK,Honda,HYBRID,CLUTCH_WORN,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,BATTERY_JUMP,real
ENGINE_PROBLEM,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""NONE""]","[""NO_SIGNS""]",YESTERDAY,INDOOR,OVER_WEEK,Mahindra,DIESEL,FUEL_FILTER_CLOGGED,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,TODAY_NEW_STATION,Toyota,DIESEL,RADIATOR_FAN_ISSUE,real
WEIRD_BEHAVIOR,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE"", ""NONE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,RADIATOR_FAN_ISSUE,real
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,BATTERY_JUMP,real
WEIRD_BEHAVIOR,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""CHECK_ENGINE"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",WITHIN_3_DAYS,INDOOR,OVER_WEEK,Mazda,DIESEL,BELT_BROKEN,real
WONT_START,STARTS_BUT_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""HARD_START"", ""NO_SIGNS""]",WITHIN_3_DAYS,INDOOR,TODAY_NEW_STATION,Kia,PETROL,BATTERY_TERMINAL_CLEAN,real
WEIRD_BEHAVIOR,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,WITHIN_WEEK,Toyota,HYBRID,IGNITION_SYSTEM,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""TEMPERATURE""]","[""SMELL_BEFORE""]",MONSOON,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,RADIATOR_HOSE_LEAK,real
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,NOISE,NOT_ASKED,NOT_ASKED,WHINE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""LIGHTS_FLICKER"", ""LOSS_OF_POWER""]",NONE,OUTDOOR,OVER_WEEK,Kia,PETROL,ALTERNATOR_ISSUE,real
WONT_START,STARTS_BUT_ISSUE,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""HARD_START""]",WITHIN_3_DAYS,OUTDOOR,WITHIN_WEEK,Hyundai,PETROL,FUEL_FILTER_CLOGGED,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,SOME_LIGHTS_ON,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""OIL""]","[""OVERHEATING_BEFORE"", ""SMELL_BEFORE""]",NONE,INDOOR,WITHIN_WEEK,Mitsubishi,DIESEL,SEVERE_MECHANICAL_TOW,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,NOISE,NOT_ASKED,NOT_ASKED,WHINE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""BATTERY""]","[""LIGHTS_FLICKER""]",NONE,INDOOR,TODAY_USUAL,Kia,PETROL,BELT_BROKEN,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WONT_ENGAGE,NO_SMELL,"[""NONE""]","[""NO_SIGNS""]",NONE,INDOOR,WITHIN_WEEK,Suzuki,PETROL,TRANSMISSION_ISSUE,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,NOISE,NOT_ASKED,NOT_ASKED,SQUEAL,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""LIGHTS_FLICKER"", ""OVERHEATING_BEFORE"", ""UNUSUAL_NOISE""]",YESTERDAY,INDOOR,OVER_WEEK,Nissan,PETROL,BELT_BROKEN,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Nissan,PETROL,RADIATOR_FAN_ISSUE,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,OVER_WEEK,Mahindra,DIESEL,BATTERY_JUMP,real
ENGINE_PROBLEM,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""CHECK_ENGINE"", ""NONE""]","[""HARD_START""]",NONE,OUTDOOR,TODAY_USUAL,Mitsubishi,PETROL,FUEL_PUMP,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,BATTERY_JUMP,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,BURNING_OIL,"[""NONE""]","[""LOSS_OF_POWER""]",NONE,INDOOR,WITHIN_WEEK,Toyota,PETROL,CLUTCH_WORN,real
WEIRD_BEHAVIOR,STARTS_NORMAL,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""HARD_START"", ""LIGHTS_FLICKER""]",NONE,OUTDOOR,TODAY_USUAL,Toyota,PETROL,ALTERNATOR_ISSUE,real
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SOFT_PEDAL,NOT_ASKED,BURNING_ELECTRICAL,"[""ABS"", ""BRAKE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,OUTDOOR,TODAY_USUAL,Honda,HYBRID,BRAKE_FAILURE,real
ENGINE_PROBLEM,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_OIL,"[""CHECK_ENGINE"", ""OIL""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE"", ""SMELL_BEFORE""]",MONSOON,OUTDOOR,WITHIN_WEEK,Nissan,DIESEL,SEVERE_MECHANICAL_TOW,real
WONT_START,CRANKS_NO_START,NOT_ASKED,GRINDING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,BURNING_ELECTRICAL,"[""NONE""]","[""HARD_START"", ""UNUSUAL_NOISE"", ""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Suzuki,PETROL,STARTER_MOTOR,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""HARD_START""]",WITHIN_3_DAYS,OUTDOOR,TODAY_NEW_STATION,Mitsubishi,DIESEL,ALTERNATOR_ISSUE,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,DIM_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY"", ""NONE""]","[""HARD_START"", ""LIGHTS_FLICKER""]",MONSOON,INDOOR,OVER_WEEK,Hyundai,PETROL,BATTERY_JUMP,real
WONT_START,STARTS_BUT_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""LIGHTS_FLICKER"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Honda,PETROL,BATTERY_JUMP,real
ENGINE_PROBLEM,STARTS_NORMAL,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""LOSS_OF_POWER"", ""UNUSUAL_NOISE""]",NONE,INDOOR,WITHIN_WEEK,Toyota,PETROL,FUEL_FILTER_CLOGGED,real
WEIRD_BEHAVIOR,STARTS_NORMAL,SMOKE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,WHITE,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""LOSS_OF_POWER"", ""OVERHEATING_BEFORE""]",WITHIN_3_DAYS,INDOOR,OVER_WEEK,Toyota,PETROL,COOLANT_LOW,real
WEIRD_BEHAVIOR,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Mitsubishi,PETROL,RADIATOR_FAN_ISSUE,real
WONT_START,STARTS_BUT_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""BATTERY""]","[""NO_SIGNS""]",YESTERDAY,OUTDOOR,WITHIN_WEEK,Nissan,PETROL,BATTERY_JUMP,real
GEAR_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,CLUTCH_SOFT,NO_SMELL,"[""NONE""]","[""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,TODAY_NEW_STATION,Honda,HYBRID,CLUTCH_WORN,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,STALLING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""NO_SIGNS""]",NONE,OUTDOOR,WITHIN_WEEK,Toyota,DIESEL,ALTERNATOR_ISSUE,real
ENGINE_PROBLEM,STARTS_NORMAL,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE"", ""NO_SIGNS""]",NONE,OUTDOOR,TODAY_USUAL,Toyota,DIESEL,RADIATOR_HOSE_LEAK,real
BRAKE_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,SQUEALING,NOT_ASKED,BURNING_OIL,"[""NONE""]","[""UNUSUAL_NOISE""]",NONE,INDOOR,TODAY_USUAL,Toyota,PETROL,BRAKE_PAD_WORN,real
WONT_START,STARTS_BUT_ISSUE,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""UNUSUAL_NOISE"", ""NO_SIGNS""]",NONE,INDOOR,TODAY_USUAL,Mitsubishi,DIESEL,STARTER_MOTOR,real
ENGINE_PROBLEM,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,FUEL_SMELL,"[""CHECK_ENGINE""]","[""UNUSUAL_NOISE""]",MONSOON,OUTDOOR,TODAY_USUAL,Suzuki,PETROL,IGNITION_SYSTEM,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,ALWAYS,NOT_ASKED,NOT_ASKED,NOT_ASKED,SWEET,"[""CHECK_ENGINE"", ""OIL"", ""TEMPERATURE""]","[""OVERHEATING_BEFORE""]",NONE,OUTDOOR,WITHIN_WEEK,Honda,HYBRID,ENGINE_OVERHEAT_SEVERE,real
WEIRD_BEHAVIOR,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE"", ""ABS""]","[""NO_SIGNS""]",MONSOON,OUTDOOR,WITHIN_WEEK,Kia,PETROL,ELECTRICAL_FAULT_RAIN,real
ENGINE_PROBLEM,CRANKS_NO_START,NOT_ASKED,NORMAL_CRANKING,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,FUEL_SMELL,"[""NONE""]","[""UNUSUAL_NOISE""]",YESTERDAY,OUTDOOR,TODAY_NEW_STATION,Mitsubishi,PETROL,FUEL_FILTER_CLOGGED,real
ENGINE_PROBLEM,STARTS_BUT_ISSUE,OVERHEATING,NOT_ASKED,NOT_ASKED,NOT_ASKED,TRAFFIC_ONLY,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""TEMPERATURE""]","[""NO_SIGNS""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Toyota,DIESEL,RADIATOR_FAN_ISSUE,real
ENGINE_PROBLEM,STARTS_NORMAL,NOISE,NOT_ASKED,NOT_ASKED,GRIND,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""NONE""]","[""OVERHEATING_BEFORE""]",NONE,INDOOR,WITHIN_WEEK,Suzuki,PETROL,BELT_BROKEN,real
WONT_START,NO_CRANK,NOT_ASKED,NOT_ASKED,ALL_DEAD_NO_LIGHTS,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""HARD_START"", ""LIGHTS_FLICKER""]",NONE,INDOOR,WITHIN_WEEK,Mazda,PETROL,BATTERY_REPLACE,real
WEIRD_BEHAVIOR,STARTS_BUT_ISSUE,NO_POWER,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NOT_ASKED,NO_SMELL,"[""CHECK_ENGINE""]","[""LIGHTS_FLICKER""]",WITHIN_3_DAYS,OUTDOOR,TODAY_USUAL,Mahindra,DIESEL,ALTERNATOR_ISSUE,real
